id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,team
255106,1260,78,Loïc,Badé,,4/11/2000 12:00:00 AM,191,2,3,1,Bundesliga,89,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p255106.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/255106.png?width=265,,,,,,,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,32,Leverkusen,https://drop-assets.ea.com/images/mGqQw1um1ucUAshcK0Eop/9c7fe656f526c98b217ff2a052377b5c/l32.png,false,5,CB,Center Back,defense,Defense,54,0,56,0,81,0,65,0,84,0,78,0,37,0,75,0,73,0,31,0,35,0,78,0,77,0,66,0,63,0,45,0,23,0,7,0,6,0,14,0,7,0,7,0,76,0,78,0,63,0,44,0,61,0,56,0,33,0,78,0,33,0,75,0,45,0,74,0,59,0,77,0,66,0,81,0,57,0,24,0,,,,,,,,,,,,,,,,,
262394,1261,78,Sam,Beukema,,11/17/1998 12:00:00 AM,188,2,3,1,Serie A Enilive,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p262394.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/262394.png?width=265,,,,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,48,SSC Napoli,https://drop-assets.ea.com/images/2FIV26KpnSXl3Nv8Ar6jk3/d8461aa150da3d433fccc34bc80c978f/l48.png,false,5,CB,Center Back,defense,Defense,42,0,52,0,74,0,79,0,74,0,80,0,59,0,67,0,72,0,42,0,47,0,80,0,80,0,62,0,59,0,50,0,50,0,12,0,11,0,7,0,6,0,13,0,80,0,81,0,74,0,61,0,49,0,61,0,47,0,76,0,57,0,79,0,55,0,73,0,67,0,76,0,54,0,80,0,57,0,35,0,,,,,,,,,,,,,,,,,
238160,1262,78,Merih,Demiral,,3/5/1998 12:00:00 AM,190,2,2,1,ROSHN Saudi League,86,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p238160.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/238160.png?width=265,,,,,,,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,48,Turkey,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,112387,Al Ahli,https://drop-assets.ea.com/images/3lVk0osL7o6YMhHuK4YYD6/5e106847b59ce2a4f0bfb55988d812c3/l112387.png,false,5,CB,Center Back,defense,Defense,66,0,63,0,86,0,69,0,85,0,83,0,63,0,63,0,74,0,31,0,48,0,79,0,77,0,61,0,57,0,32,0,23,0,15,0,7,0,13,0,6,0,11,0,77,0,77,0,61,0,38,0,73,0,49,0,41,0,81,0,26,0,68,0,39,0,64,0,60,0,78,0,78,0,82,0,38,0,42,0,,,,,,,,,,,,,,,,,
234575,1263,78,Diogo Filipe,Pinto Leite,Diogo Leite,1/23/1999 12:00:00 AM,188,2,3,2,Bundesliga,83,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p234575.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/234575.png?width=265,,,,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,0,Men's Football,38,Portugal,https://drop-assets.ea.com/images/3CxRD7XqY2NSlZ3628fY4S/abf38470644ee334e6a425b9272f7767/f_38.png,1831,Union Berlin,https://drop-assets.ea.com/images/32dPG6jDXuIAOhWKeTYmeG/8d2df657c666abfbf84baaa732140a2a/l1831.png,false,5,CB,Center Back,defense,Defense,55,0,63,0,80,0,80,0,78,0,74,0,58,0,68,0,69,0,31,0,35,0,80,0,80,0,63,0,59,0,30,0,20,0,7,0,5,0,10,0,8,0,10,0,79,0,80,0,70,0,38,0,64,0,52,0,38,0,78,0,32,0,76,0,38,0,73,0,59,0,77,0,71,0,81,0,36,0,32,0,,,,,,,,,,,,,,,,,
259066,1264,78,Flavien-Enzo,Boyomo,,10/7/2001 12:00:00 AM,181,2,2,1,LALIGA EA SPORTS,86,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259066.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/259066.png?width=265,3,Right Back,RB,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,103,Cameroon,https://drop-assets.ea.com/images/1X9lne9BeFIWKbnondoRf3/d4a22aaa4909432d273d31dac141f250/f_103.png,479,CA Osasuna,https://drop-assets.ea.com/images/5T0gPuxPGVG3BLEP9wYxLx/8be8ef52e215bc47956d1084f702409d/l479.png,false,5,CB,Center Back,defense,Defense,72,0,61,0,88,0,80,0,83,0,76,0,57,0,70,0,63,0,34,0,34,0,79,0,79,0,51,0,31,0,35,0,28,0,10,0,11,0,13,0,14,0,8,0,76,0,77,0,60,0,32,0,74,0,52,0,50,0,81,0,29,0,70,0,38,0,70,0,52,0,78,0,75,0,80,0,43,0,29,0,,,,,,,,,,,,,,,,,
260697,1265,78,Isak,Hien,,1/13/1999 12:00:00 AM,191,2,3,1,Serie A Enilive,90,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p260697.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/260697.png?width=265,,,,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,46,Sweden,https://drop-assets.ea.com/images/4ts7Tmr55hzylhHNBA5xsw/073e32f2c968ae9d531bb1d013a350a0/f_46.png,115845,Bergamo Calcio,https://drop-assets.ea.com/images/19gWEcyonp2fvk02MNHZOA/83b82283fc62f7010b529a53a0724eee/l115845.png,false,5,CB,Center Back,defense,Defense,63,0,48,0,83,0,66,0,89,0,83,0,49,0,64,0,60,0,28,0,29,0,79,0,81,0,58,0,54,0,30,0,25,0,12,0,5,0,10,0,11,0,13,0,72,0,80,0,58,0,39,0,69,0,49,0,45,0,82,0,39,0,77,0,37,0,62,0,49,0,75,0,74,0,81,0,49,0,33,0,,,,,,,,,,,,,,,,,
158625,1266,78,Dante Bonfim,Costa Santos,Dante,10/18/1983 12:00:00 AM,188,3,4,2,Ligue 1 McDonald's,89,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p158625.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/158625.png?width=265,,,,,,,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,72,OGC Nice,https://drop-assets.ea.com/images/zByYanPvcCULBfC8OITvN/a262863aa77bfb1551a403f5f9b49f28/l72.png,false,5,CB,Center Back,defense,Defense,32,0,35,0,74,0,61,0,82,0,76,0,55,0,77,0,79,0,58,0,51,0,80,0,85,0,65,0,61,0,47,0,55,0,14,0,8,0,10,0,6,0,13,0,77,0,81,0,77,0,53,0,32,0,69,0,60,0,75,0,43,0,78,0,52,0,79,0,62,0,75,0,32,0,78,0,65,0,48,0,,,,,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,
259524,1267,78,Aitor,Paredes Casamichana,Aitor Paredes,4/29/2000 12:00:00 AM,186,2,3,1,LALIGA EA SPORTS,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259524.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/259524.png?width=265,,,,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,448,Athletic Club,https://drop-assets.ea.com/images/5lGGXYvaOCdAYlo8xWPzQb/7092243785809519c68b482ad21b2c41/l448.png,false,5,CB,Center Back,defense,Defense,59,0,59,0,80,0,70,0,77,0,77,0,63,0,65,0,63,0,30,0,24,0,79,0,77,0,56,0,46,0,29,0,21,0,14,0,7,0,12,0,12,0,14,0,76,0,78,0,64,0,44,0,68,0,51,0,40,0,75,0,33,0,80,0,39,0,72,0,55,0,78,0,76,0,83,0,40,0,46,0,,,,,,,,,,,,,,,,,
204639,1268,78,Stefan,Savić,,1/8/1991 12:00:00 AM,187,2,3,1,Trendyol Süper Lig,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p204639.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/204639.png?width=265,,,,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,15,Montenegro,https://drop-assets.ea.com/images/1lxyzgMd0AqBcCf9jEd4lN/e12139202eb33c51ba49e26b71ef26ae/f_15.png,436,Trabzonspor,https://drop-assets.ea.com/images/3AF1UCNvLwZs5kapbWuCk9/e1cebee09f0953e5653311d5a29365ee/l436.png,false,5,CB,Center Back,defense,Defense,53,0,54,0,81,0,67,0,82,0,85,0,53,0,65,0,80,0,36,0,34,0,78,0,78,0,57,0,47,0,34,0,30,0,14,0,13,0,14,0,13,0,12,0,79,0,77,0,71,0,31,0,60,0,57,0,37,0,79,0,29,0,76,0,35,0,70,0,45,0,77,0,65,0,78,0,55,0,27,0,,,,,,,,,,,,,,,,,
277537,1269,78,Bernardo,de Souza,Natan,2/6/2001 12:00:00 AM,188,2,2,2,LALIGA EA SPORTS,85,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p277537.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/277537.png?width=250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,449,Real Betis,https://drop-assets.ea.com/images/4rODtg2WvYGHhUGfPXxilW/e047163865b561a0ced87f9f593498c1/l449.png,false,5,CB,Center Back,defense,Defense,56,0,56,0,80,0,73,0,77,0,82,0,52,0,70,0,62,0,39,0,35,0,79,0,80,0,66,0,66,0,27,0,37,0,14,0,13,0,8,0,8,0,6,0,77,0,78,0,62,0,26,0,56,0,55,0,47,0,77,0,29,0,76,0,33,0,74,0,51,0,80,0,56,0,80,0,44,0,33,0,,,,,,,,,,,,,,,,,
240277,1270,78,Matteo,Gabbia,,10/21/1999 12:00:00 AM,185,2,3,1,Serie A Enilive,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p240277.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/240277.png?width=265,,,,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,,,,,,,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,131681,Milano FC,https://drop-assets.ea.com/images/6D3s1RlLRER3UOunC4Lofv/ec87a4178160a87521b0b7c688e7638e/l131681.png,false,5,CB,Center Back,defense,Defense,43,0,56,0,74,0,81,0,70,0,83,0,55,0,70,0,62,0,41,0,47,0,81,0,80,0,60,0,53,0,22,0,28,0,11,0,5,0,12,0,14,0,14,0,84,0,79,0,61,0,41,0,49,0,54,0,42,0,76,0,23,0,78,0,35,0,71,0,59,0,78,0,53,0,84,0,41,0,34,0,,,,,,,,,,,,,,,,,
239340,1272,78,Julian,Chabot,,2/12/1998 12:00:00 AM,195,2,2,2,Bundesliga,95,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p239340.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/239340.png?width=265,,,,,,,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,36,VfB Stuttgart,https://drop-assets.ea.com/images/5kfh9LrPvDQKbQNF6k7CSF/9a70e7082aaba3b46ea8bd1e699f62de/l36.png,false,5,CB,Center Back,defense,Defense,33,0,34,0,70,0,72,0,91,0,91,0,33,0,65,0,64,0,33,0,31,0,78,0,79,0,56,0,55,0,21,0,30,0,9,0,13,0,7,0,8,0,7,0,76,0,77,0,60,0,23,0,47,0,48,0,38,0,85,0,23,0,70,0,29,0,65,0,49,0,80,0,58,0,78,0,35,0,36,0,,,,,,,,,,,,,,,,,
210044,1273,78,Christian,Burgess,,10/7/1991 12:00:00 AM,196,2,3,1,1A Pro League,84,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p210044.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/210044.png?width=265,,,,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,2014,R. Union St.-G.,https://drop-assets.ea.com/images/6qEBd0g4qIBH3X6KtaTayV/e7405958edc583e79f63c0e71e560c77/l2014.png,false,5,CB,Center Back,defense,Defense,37,0,33,0,79,0,79,0,83,0,80,0,47,0,68,0,78,0,30,0,26,0,79,0,84,0,54,0,45,0,36,0,25,0,6,0,13,0,9,0,6,0,9,0,84,0,77,0,73,0,21,0,36,0,54,0,34,0,81,0,25,0,70,0,34,0,72,0,46,0,76,0,36,0,76,0,46,0,29,0,,,,,,,,,,,,,,,,,
195479,1276,77,James,Tavernier,,10/31/1991 12:00:00 AM,182,3,2,1,Scottish Prem,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p195479.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/195479.png?width=265,12,Right Midfielder,RM,,,,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,86,Rangers,https://drop-assets.ea.com/images/5lOjqHjEdrBuaj323x9jDf/b5504a0894594d6c3dfa97cca700e572/l86.png,false,3,RB,Right Back,defense,Defense,77,0,75,0,81,0,88,0,78,0,69,0,83,0,75,0,76,0,82,0,82,0,69,0,67,0,75,0,73,0,64,0,84,0,15,0,13,0,8,0,11,0,12,0,66,0,71,0,78,0,72,0,80,0,78,0,85,0,79,0,75,0,74,0,71,0,76,0,78,0,69,0,83,0,71,0,77,0,76,0,,,,,,,,,,,,,,,,,
80170,1277,77,Wesley Vinícius,França Lima,Wesley,9/6/2003 12:00:00 AM,178,3,3,1,Serie A Enilive,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p80170.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/80170.png?width=265,12,Right Midfielder,RM,,,,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,52,AS Roma,https://drop-assets.ea.com/images/2ruQP0TDYcCmtVFKr9qMBI/5f53795056598b1faac31300900b8671/l52.png,false,3,RB,Right Back,defense,Defense,91,0,90,0,84,0,78,0,74,0,74,0,76,0,74,0,71,0,71,0,68,0,73,0,74,0,78,0,79,0,62,0,58,0,6,0,6,0,15,0,13,0,7,0,66,0,71,0,71,0,64,0,89,0,70,0,56,0,76,0,81,0,72,0,62,0,75,0,60,0,75,0,88,0,76,0,64,0,49,0,,,,,,,,,,,,,,,,,
