id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel
217870,241,83,Giovanni,Di Lorenzo,,8/4/1993 0:00,183,3,4,1,Serie A Enilive,82,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p217870.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/217870.png?width=265,5,Center Back,CB,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,48,SSC Napoli,https://drop-assets.ea.com/images/2FIV26KpnSXl3Nv8Ar6jk3/d8461aa150da3d433fccc34bc80c978f/l48.png,FALSE,3,RB,Right Back,defense,Defense,83,0,76,0,84,0,90,0,74,0,79,0,74,0,78,0,74,0,79,0,67,0,79,0,79,0,77,0,76,0,72,0,66,0,8,0,10,0,8,0,10,0,7,0,72,0,80,0,72,0,72,0,84,0,73,0,60,0,80,0,74,0,80,0,72,0,76,0,75,0,78,0,85,0,81,0,68,0,63,0,,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,12,Right Midfielder,RM,,,,,,,,,,,,,,,,,,,,,
244669,242,83,Morten,Hjulmand,,6/25/1999 0:00,185,3,4,1,Liga Portugal,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p244669.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/244669.png?width=265,14,Center Midfielder,CM,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,0,Men's Football,13,Denmark,https://drop-assets.ea.com/images/6ueYG8kGNCY97fHWQ6LIZ7/9ad4b50beeb1d0d2a5d2bb5a8891336f/f_13.png,237,Sporting CP,https://drop-assets.ea.com/images/2bL9oGApMvbYE1o0Byl8KB/c914cde8141f11124f026cb198a0eb00/l237.png,FALSE,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,69,0,70,0,79,0,91,0,81,0,83,0,74,0,80,0,82,0,72,0,70,0,80,0,79,0,77,0,76,0,76,0,61,0,11,0,6,0,10,0,11,0,6,0,68,0,83,0,80,0,80,0,70,0,78,0,54,0,84,0,78,0,81,0,76,0,81,0,82,0,78,0,71,0,82,0,82,0,62,0,,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,
247394,243,83,Dejan,Kulusevski,,4/25/2000 0:00,186,4,3,2,Premier League,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p247394.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/247394.png?width=265,23,Right Wing,RW,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,0,Men's Football,46,Sweden,https://drop-assets.ea.com/images/4ts7Tmr55hzylhHNBA5xsw/073e32f2c968ae9d531bb1d013a350a0/f_46.png,18,Spurs,https://drop-assets.ea.com/images/7kUcyCh5xGrzQlcjP2Q9NH/11aba507486f44765ee5938b1b5b097e/l18.png,FALSE,14,CM,Center Midfielder,midfielder,Midfielder,77,0,77,0,75,0,91,0,80,0,74,0,72,0,86,0,85,0,84,0,86,0,62,0,62,0,85,0,88,0,82,0,68,0,14,0,5,0,10,0,10,0,5,0,52,0,65,0,78,0,74,0,74,0,84,0,70,0,81,0,83,0,87,0,79,0,86,0,78,0,58,0,72,0,66,0,86,0,83,0,,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,18,Center Attacking Midfielder,CAM,,,,,,,,,,,,,,,,,,,,,
225193,245,83,Mikel,Merino Zazón,Mikel Merino,6/22/1996 0:00,189,3,3,2,Premier League,83,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p225193.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/225193.png?width=265,25,Striker,ST,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,1,Arsenal,https://drop-assets.ea.com/images/2ng99bvkwKaA228PJje39i/09d2df89a78377d3f8d3f78469cbadc9/l1.png,FALSE,14,CM,Center Midfielder,midfielder,Midfielder,64,0,63,0,85,0,82,0,78,0,83,0,63,0,84,0,81,0,77,0,80,0,81,0,78,0,80,0,82,0,80,0,69,0,9,0,12,0,9,0,13,0,14,0,87,0,83,0,80,0,76,0,63,0,80,0,70,0,80,0,81,0,84,0,79,0,84,0,85,0,76,0,63,0,82,0,80,0,58,0,,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,
215590,248,83,Ayoze,Pérez Gutiérrez,Ayoze,7/29/1993 0:00,178,4,4,1,LALIGA EA SPORTS,66,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p215590.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/215590.png?width=265,18,Center Attacking Midfielder,CAM,trait1_32,Acrobatic,"Perform volleys with increased accuracy, acrobatic volley animations",https://drop-assets.ea.com/images/2sRRBHcIe0zrDwYaRI2xG3/d02b8c8855de853470897009e030eb5d/Acrobatic.png,playStyle,Play Style,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,483,Villarreal CF,https://drop-assets.ea.com/images/xvk9pCQTX74mWG8EjcgYU/f631ffd2c7ac06bd43f2547fc44463c4/l483.png,FALSE,25,ST,Striker,attack,Attack,87,0,80,0,85,0,70,0,60,0,76,0,81,0,83,0,81,0,80,0,76,0,59,0,61,0,83,0,84,0,86,0,60,0,12,0,12,0,11,0,14,0,8,0,81,0,49,0,75,0,81,0,86,0,80,0,78,0,67,0,86,0,83,0,83,0,84,0,81,0,42,0,86,0,61,0,82,0,80,0,,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,,,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,
216201,249,83,Iñaki,Williams Arthuer,Iñaki Williams,6/15/1994 0:00,186,4,3,1,LALIGA EA SPORTS,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p216201.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/216201.png?width=265,25,Striker,ST,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,0,Men's Football,117,Ghana,https://drop-assets.ea.com/images/64fYElRtof03DcI6oxno1D/1a2b0686d9693e59b832c3d06a737109/f_117.png,448,Athletic Club,https://drop-assets.ea.com/images/5lGGXYvaOCdAYlo8xWPzQb/7092243785809519c68b482ad21b2c41/l448.png,FALSE,12,RM,Right Midfielder,midfielder,Midfielder,93,0,78,0,95,0,88,0,84,0,76,0,62,0,80,0,78,0,78,0,80,0,45,0,42,0,80,0,83,0,82,0,58,0,14,0,15,0,14,0,10,0,13,0,80,0,30,0,65,0,76,0,94,0,74,0,68,0,84,0,85,0,83,0,81,0,76,0,86,0,38,0,94,0,48,0,76,0,79,0,,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,23,Right Wing,RW,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,
240950,250,83,Pedro António,Pereira Gonçalves,Pedro Gonçalves,6/28/1998 0:00,173,4,4,1,Liga Portugal,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p240950.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/240950.png?width=265,16,Left Midfielder,LM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,0,Men's Football,38,Portugal,https://drop-assets.ea.com/images/3CxRD7XqY2NSlZ3628fY4S/abf38470644ee334e6a425b9272f7767/f_38.png,237,Sporting CP,https://drop-assets.ea.com/images/2bL9oGApMvbYE1o0Byl8KB/c914cde8141f11124f026cb198a0eb00/l237.png,FALSE,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,79,0,82,0,72,0,81,0,62,0,64,0,78,0,84,0,85,0,83,0,82,0,63,0,63,0,84,0,84,0,84,0,81,0,15,0,11,0,15,0,7,0,8,0,59,0,71,0,80,0,83,0,77,0,83,0,82,0,68,0,85,0,83,0,82,0,85,0,78,0,48,0,76,0,65,0,84,0,79,0,,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_2048,Tiki Taka,Accurate first-time Ground Passes,https://drop-assets.ea.com/images/2tvHC5JQ2sXrN8wUTJWLEA/94b0f6a78d1a9e1348a33c9772f23afd/Tiki_Taka.png,playStyle,Play Style,14,Center Midfielder,CM,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,
259532,254,83,Joan,García Pons,Joan García,5/4/2001 0:00,191,1,3,1,LALIGA EA SPORTS,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259532.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/259532.png?width=250,,,,trait2_4,Cross Claimer,"Unique punching animations, powerful punches, faster crosses coverage",https://drop-assets.ea.com/images/4Uvgm6UNiSz3say1zZqKDC/51837f53072d5e01063699f6d2b7401a/Cross_Claimer.png,playStyle,Play Style,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,241,FC Barcelona,https://drop-assets.ea.com/images/5VXhqALaBzgvb2YG8iJxlq/990024f3e3ecc9e6c37eae41ebef86bd/l241.png,TRUE,0,GK,Goalkeeper,defense,Defense,48,0,59,0,64,0,35,0,59,0,30,0,42,0,28,0,59,0,13,0,12,0,46,0,7,0,86,0,17,0,6,0,12,0,81,0,82,0,77,0,83,0,86,0,12,0,13,0,49,0,9,0,81,0,77,0,18,0,83,0,6,0,77,0,82,0,48,0,58,0,14,0,44,0,13,0,54,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227127,256,83,Alejandro,Remiro Gargallo,Álex Remiro,3/24/1995 0:00,191,1,4,1,LALIGA EA SPORTS,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p227127.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/227127.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,457,Real Sociedad,https://drop-assets.ea.com/images/2ohvULVVtNoXptjhNS2dLq/08d0f2d7ecfd9e0f43ce837a4e73d139/l457.png,FALSE,0,GK,Goalkeeper,defense,Defense,44,0,70,0,69,0,42,0,73,0,34,0,40,0,26,0,55,0,12,0,14,0,45,0,14,0,84,0,19,0,13,0,17,0,83,0,78,0,80,0,84,0,84,0,13,0,20,0,29,0,11,0,83,0,80,0,24,0,84,0,11,0,78,0,78,0,36,0,60,0,18,0,46,0,17,0,44,0,15,0,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247103,258,83,Dávid,Hancko,,12/13/1997 0:00,188,2,3,2,LALIGA EA SPORTS,82,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p247103.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/247103.png?width=265,7,Left Back,LB,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,0,Men's Football,43,Slovakia,https://drop-assets.ea.com/images/2cEMaB5jOYRIFsJQCycahY/6156324301f1c5f425d6c65141ced57b/f_43.png,240,Atlético de Madrid,https://drop-assets.ea.com/images/vYcueolPvaGx8blMqhPZ5/5dc3479fc8b85d475fd980c53fc2056f/l240.png,FALSE,5,CB,Center Back,defense,Defense,76,0,73,0,85,0,74,0,87,0,77,0,55,0,78,0,77,0,66,0,60,0,82,0,83,0,74,0,73,0,63,0,72,0,14,0,12,0,6,0,7,0,14,0,82,0,80,0,76,0,68,0,77,0,73,0,69,0,82,0,69,0,84,0,66,0,80,0,76,0,83,0,77,0,82,0,68,0,42,0,,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,16,Left Midfielder,LM,,,,,,,,,,,,,,,,,,,,,
242964,261,83,Anthony,Gordon,,2/24/2001 0:00,183,3,3,1,Premier League,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p242964.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/242964.png?width=265,23,Right Wing,RW,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,13,Newcastle Utd,https://drop-assets.ea.com/images/69fXoaX4p9zFwKaZYoNtNX/14d86649a9b5a3f7e876cc3d46357b5d/l13.png,FALSE,27,LW,Left Wing,attack,Attack,89,0,78,0,75,0,87,0,61,0,74,0,71,0,83,0,81,0,81,0,82,0,50,0,49,0,83,0,85,0,81,0,74,0,5,0,6,0,14,0,7,0,8,0,59,0,40,0,66,0,76,0,91,0,78,0,70,0,71,0,82,0,83,0,79,0,79,0,78,0,48,0,92,0,56,0,81,0,74,0,,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,16,Left Midfielder,LM,,,,,,,,,,,,,,,,,,,,,
251752,262,83,Lucas,Chevalier,,11/6/2001 0:00,189,1,3,1,Ligue 1 McDonald's,84,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p251752.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/251752.png?width=250,,,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,trait2_8,Rush Out,"Unique reflex saves, better close shot reads, faster rush",https://drop-assets.ea.com/images/4wwnzFkg1zLTAc4QSsXiWO/5fa897cf739a93bddf3556e2323f9b8b/1v1_Close_Down.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,73,Paris SG,https://drop-assets.ea.com/images/2QwnhmHh5K7bjkfZAF7ZCi/7c53874542fb5c606ff810a4b1f6b88b/l73.png,TRUE,0,GK,Goalkeeper,defense,Defense,52,0,38,0,63,0,41,0,53,0,23,0,38,0,17,0,45,0,12,0,15,0,50,0,10,0,86,0,14,0,9,0,14,0,84,0,79,0,73,0,80,0,86,0,12,0,10,0,34,0,8,0,84,0,73,0,16,0,80,0,7,0,80,0,79,0,38,0,55,0,11,0,46,0,10,0,47,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207410,264,83,Mateo,Kovačić,,5/6/1994 0:00,178,3,4,1,Premier League,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p207410.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/207410.png?width=265,10,Center Defensive Midfielder,CDM,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,0,Men's Football,10,Croatia,https://drop-assets.ea.com/images/4ZYNK06L8ZkJTrdtSby4NW/eb42cc852fc74ea3d3f5b8904fb5194f/f_10.png,10,Manchester City,https://drop-assets.ea.com/images/4asmNLic4aQn6cjlEg1t5u/88bea3ddd6c1f620bbf813041f248685/l10.png,FALSE,14,CM,Center Midfielder,midfielder,Midfielder,70,0,76,0,62,0,77,0,68,0,77,0,75,0,85,0,84,0,73,0,78,0,73,0,75,0,83,0,84,0,68,0,70,0,9,0,5,0,6,0,7,0,7,0,42,0,77,0,84,0,85,0,67,0,81,0,59,0,72,0,76,0,84,0,74,0,86,0,81,0,79,0,64,0,77,0,82,0,76,0,,,,,,,,,,,,,,18,Center Attacking Midfielder,CAM,,,,,,,,,,,,,,,,,,,,,
