id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,team,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,alternatePositions/0,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label
228383,837,79,Kamil,Grabara,,1/8/1999 12:00:00 AM,195,1,3,1,Bundesliga,85,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p228383.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/228383.png?width=250,,,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,0,Men's Football,37,Poland,https://drop-assets.ea.com/images/2ldG0tWskgN4waD1fBmnk1/24cbe80f6af25d3ab745fd339b024988/f_37.png,175,VfL Wolfsburg,https://drop-assets.ea.com/images/4mw5u30yjPmzh9OVqKB0YV/ad59c24a84c9afb0a877046fadeb9c9e/l175.png,false,0,GK,Goalkeeper,defense,Defense,42,0,45,0,70,0,38,0,71,0,36,0,48,0,35,0,56,0,18,0,20,0,42,0,25,0,84,0,20,0,15,0,24,0,80,0,76,0,73,0,78,0,84,0,24,0,23,0,49,0,16,0,80,0,73,0,24,0,78,0,16,0,66,0,76,0,48,0,55,0,18,0,42,0,19,0,57,0,15,0,trait2_4,Cross Claimer,"Unique punching animations, powerful punches, faster crosses coverage",https://drop-assets.ea.com/images/4Uvgm6UNiSz3say1zZqKDC/51837f53072d5e01063699f6d2b7401a/Cross_Claimer.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236045,838,79,Reinildo Isnard,Mandava,Reinildo,1/21/1994 12:00:00 AM,180,3,3,2,Premier League,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236045.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236045.png?width=265,5,Center Back,CB,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,0,Men's Football,130,Mozambique,https://drop-assets.ea.com/images/3y41EltePbbjGv1rzrXRjR/75c22ceb210700b327e15e4136cd199f/f_130.png,106,Sunderland,https://drop-assets.ea.com/images/6ja62Iw2LyY8cVrud4aSHi/aa6c15e4a2ceed66f92099108bea9dfa/l106.png,false,7,LB,Left Back,defense,Defense,81,0,76,0,88,0,81,0,75,0,80,0,71,0,75,0,73,0,74,0,68,0,77,0,77,0,74,0,74,0,57,0,36,0,6,0,8,0,13,0,15,0,7,0,76,0,76,0,60,0,47,0,81,0,68,0,44,0,78,0,69,0,76,0,55,0,75,0,60,0,78,0,81,0,78,0,64,0,53,0,,,,,,,,,,,,,16,Left Midfielder,LM,,,,,,,,,,,,,,,,,,,,,,,
240913,839,79,Caoimhin,Kelleher,,11/23/1998 12:00:00 AM,188,1,4,1,Premier League,81,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p240913.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/240913.png?width=250,,,,,,,,,,,,,,,,0,Men's Football,25,Republic of Ireland,https://drop-assets.ea.com/images/3kYEdtacSx6YJO1G3LJIGw/72d622eb085aecaa6ecfa86c30bc3015/f_25.png,1925,Brentford,https://drop-assets.ea.com/images/3UCvZhjBB0odWNL0OPusuK/1de0f5b97a2e137201670df2cf09e1a5/l1925.png,false,0,GK,Goalkeeper,defense,Defense,45,0,44,0,68,0,19,0,71,0,21,0,48,0,37,0,66,0,13,0,12,0,43,0,18,0,80,0,25,0,6,0,11,0,77,0,76,0,79,0,78,0,80,0,13,0,12,0,50,0,8,0,77,0,79,0,30,0,78,0,4,0,77,0,76,0,48,0,59,0,14,0,39,0,10,0,56,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242664,840,79,Alexis,Saelemaekers,,6/27/1999 12:00:00 AM,180,4,4,1,Serie A Enilive,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p242664.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/242664.png?width=265,16,Left Midfielder,LM,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,0,Men's Football,7,Belgium,https://drop-assets.ea.com/images/7eZLPoDDyxSlQoqcS4NVA2/6fc085dc7e85ccd7519be7ff2df875ee/f_7.png,131681,Milano FC,https://drop-assets.ea.com/images/6D3s1RlLRER3UOunC4Lofv/ec87a4178160a87521b0b7c688e7638e/l131681.png,false,12,RM,Right Midfielder,midfielder,Midfielder,83,0,86,0,63,0,77,0,54,0,69,0,78,0,81,0,74,0,80,0,76,0,66,0,69,0,81,0,81,0,68,0,67,0,9,0,6,0,9,0,12,0,12,0,45,0,67,0,70,0,74,0,80,0,75,0,44,0,63,0,75,0,79,0,67,0,77,0,64,0,66,0,77,0,69,0,71,0,65,0,,,,,,,,,,,,,23,Right Wing,RW,,,,,,,,,,,,,,,,,,,,,,,
226376,841,79,Alejandro,Romero Gamarra,Kaku,1/11/1995 12:00:00 AM,171,4,2,2,United Emirates League,67,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p226376.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/226376.png?width=265,12,Right Midfielder,RM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,0,Men's Football,58,Paraguay,https://drop-assets.ea.com/images/7GnvdwxPnTAwltd8pd67fA/a7696e8a25b652f669ef48e55b92b1f5/f_58.png,111701,Al Ain FC,https://drop-assets.ea.com/images/7N0bj9ejtui6dQADUbJ4qT/60355b19aff7a02c72d8494e24de49f9/l111701.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,82,0,86,0,60,0,70,0,59,0,72,0,83,0,81,0,73,0,79,0,80,0,52,0,65,0,80,0,79,0,75,0,74,0,12,0,14,0,7,0,7,0,11,0,30,0,42,0,79,0,75,0,81,0,81,0,74,0,64,0,73,0,74,0,73,0,81,0,70,0,55,0,80,0,53,0,84,0,64,0,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,,,,,,,14,Center Midfielder,CM,,,,,,,,,,,,,,,,,,,,,,,
240753,842,79,Amine,Gouiri,,2/16/2000 12:00:00 AM,181,4,3,1,Ligue 1 McDonald's,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p240753.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/240753.png?width=265,18,Center Attacking Midfielder,CAM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,0,Men's Football,97,Algeria,https://drop-assets.ea.com/images/7DBnvM9EEo73oK7xEvbWvJ/47a0a190f5a0092fef1bc40e7e74b8f9/f_97.png,219,OM,https://drop-assets.ea.com/images/3t06Qm41tT2gB8NqJYXdue/928373951a71a9a8565497e6481925d1/l219.png,false,25,ST,Striker,attack,Attack,79,0,79,0,79,0,76,0,71,0,61,0,74,0,80,0,79,0,77,0,78,0,45,0,45,0,80,0,81,0,85,0,76,0,6,0,12,0,8,0,9,0,7,0,68,0,44,0,69,0,80,0,77,0,76,0,78,0,71,0,83,0,76,0,82,0,78,0,80,0,32,0,75,0,41,0,76,0,73,0,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205988,844,79,Luke,Shaw,,7/12/1995 12:00:00 AM,181,3,2,2,Premier League,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p205988.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/205988.png?width=265,7,Left Back,LB,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,,,,,,,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,11,Man Utd,https://drop-assets.ea.com/images/5xxJeUfFY6FEQZEJyJK35/990979becf88b88ecb6461dc441c2ebf/l11.png,false,5,CB,Center Back,defense,Defense,69,0,60,0,83,0,51,0,77,0,85,0,73,0,78,0,76,0,82,0,81,0,79,0,79,0,75,0,75,0,46,0,67,0,10,0,12,0,13,0,7,0,7,0,76,0,79,0,77,0,56,0,69,0,78,0,38,0,72,0,71,0,78,0,57,0,79,0,80,0,78,0,69,0,79,0,77,0,65,0,,,,,,,,,,,,,16,Left Midfielder,LM,,,,,,,,,,,,,,,,,,,,,,,
227186,845,79,Augusto,Batalla,,4/30/1996 12:00:00 AM,186,1,3,1,LALIGA EA SPORTS,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p227186.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/227186.png?width=250,,,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,480,Rayo Vallecano,https://drop-assets.ea.com/images/3SSzCmmavBBvrdJVySdnrm/f51360f07320e2dba9520037d3789543/l480.png,false,0,GK,Goalkeeper,defense,Defense,43,0,37,0,69,0,31,0,72,0,26,0,43,0,27,0,34,0,17,0,13,0,43,0,18,0,80,0,17,0,14,0,17,0,78,0,78,0,74,0,77,0,80,0,16,0,23,0,36,0,15,0,78,0,74,0,23,0,77,0,17,0,77,0,78,0,40,0,56,0,17,0,42,0,18,0,51,0,13,0,trait2_4,Cross Claimer,"Unique punching animations, powerful punches, faster crosses coverage",https://drop-assets.ea.com/images/4Uvgm6UNiSz3say1zZqKDC/51837f53072d5e01063699f6d2b7401a/Cross_Claimer.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227290,846,79,Marko,Dmitrović,,1/24/1992 12:00:00 AM,194,1,2,2,LALIGA EA SPORTS,91,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p227290.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/227290.png?width=250,,,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,0,Men's Football,51,Serbia,https://drop-assets.ea.com/images/2GKu0zRZkrHdnQe5yZ5cSP/3ef9ea7c2fdd64aba769e1308bf133f0/f_51.png,452,RCD Espanyol,https://drop-assets.ea.com/images/5NYvCpO1y0HynMKlJEcgRy/87d88f05181ecc55ecb3c86a6ce505d0/l452.png,false,0,GK,Goalkeeper,defense,Defense,39,0,32,0,71,0,45,0,79,0,20,0,37,0,10,0,59,0,30,0,20,0,37,0,19,0,80,0,8,0,20,0,18,0,76,0,79,0,78,0,80,0,80,0,20,0,17,0,40,0,17,0,76,0,78,0,58,0,80,0,9,0,70,0,79,0,40,0,59,0,20,0,35,0,22,0,45,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231184,847,79,Gorka,Guruzeta Rodríguez,Guruzeta,9/12/1996 12:00:00 AM,188,3,4,1,LALIGA EA SPORTS,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p231184.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/231184.png?width=265,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_32,Acrobatic,"Perform volleys with increased accuracy, acrobatic volley animations",https://drop-assets.ea.com/images/2sRRBHcIe0zrDwYaRI2xG3/d02b8c8855de853470897009e030eb5d/Acrobatic.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,448,Athletic Club,https://drop-assets.ea.com/images/5lGGXYvaOCdAYlo8xWPzQb/7092243785809519c68b482ad21b2c41/l448.png,false,25,ST,Striker,attack,Attack,75,0,76,0,87,0,78,0,79,0,72,0,73,0,81,0,75,0,69,0,72,0,51,0,45,0,78,0,78,0,79,0,52,0,12,0,14,0,11,0,10,0,5,0,79,0,49,0,62,0,74,0,73,0,72,0,71,0,78,0,78,0,79,0,78,0,79,0,82,0,50,0,71,0,48,0,74,0,80,0,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246606,848,79,Francisco José,García Torres,Fran García,8/14/1999 12:00:00 AM,169,3,3,2,LALIGA EA SPORTS,62,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p246606.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/246606.png?width=265,16,Left Midfielder,LM,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,243,Real Madrid,https://drop-assets.ea.com/images/Pk8nYrWuRt895RlhJx8jI/445d98b711f413a3a1e70c41b19b0f95/l243.png,true,7,LB,Left Back,defense,Defense,90,0,80,0,75,0,83,0,66,0,66,0,91,0,79,0,69,0,75,0,69,0,72,0,67,0,78,0,76,0,42,0,36,0,9,0,6,0,12,0,9,0,11,0,54,0,74,0,62,0,53,0,89,0,70,0,39,0,71,0,70,0,72,0,50,0,78,0,63,0,76,0,89,0,79,0,67,0,39,0,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275298,849,79,Aleksandar,Pavlović,,5/3/2004 12:00:00 AM,188,3,4,1,Bundesliga,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p275298.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/275298.png?width=265,14,Center Midfielder,CM,trait1_2048,Tiki Taka,Accurate first-time Ground Passes,https://drop-assets.ea.com/images/2tvHC5JQ2sXrN8wUTJWLEA/94b0f6a78d1a9e1348a33c9772f23afd/Tiki_Taka.png,playStyle,Play Style,,,,,,,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,21,FC Bayern München,https://drop-assets.ea.com/images/3p0dv1pGWIH6lGAKZssZKH/4f70d2c5a3c147f3e006c863e85e4993/l21.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,69,0,72,0,78,0,77,0,72,0,57,0,70,0,83,0,79,0,73,0,73,0,76,0,79,0,78,0,77,0,66,0,66,0,6,0,9,0,15,0,9,0,7,0,71,0,74,0,85,0,65,0,62,0,79,0,50,0,71,0,62,0,80,0,64,0,85,0,64,0,77,0,56,0,74,0,77,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259307,850,79,Malo,Gusto,,5/19/2003 12:00:00 AM,178,3,3,1,Premier League,74,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259307.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/259307.png?width=265,12,Right Midfielder,RM,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,5,Chelsea,https://drop-assets.ea.com/images/6T0vfhzb3y9R6YVtmVwYcD/b99723a87536e30979c7cbdb8bba9310/l5.png,false,3,RB,Right Back,defense,Defense,87,0,84,0,74,0,85,0,68,0,76,0,77,0,77,0,76,0,79,0,76,0,73,0,75,0,78,0,77,0,30,0,50,0,10,0,6,0,14,0,8,0,11,0,53,0,76,0,74,0,50,0,84,0,75,0,45,0,74,0,75,0,76,0,45,0,76,0,65,0,75,0,81,0,76,0,74,0,45,0,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,
253306,856,79,Manuel,Ugarte,,4/11/2001 12:00:00 AM,182,3,3,1,Premier League,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p253306.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/253306.png?width=265,14,Center Midfielder,CM,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,0,Men's Football,60,Uruguay,https://drop-assets.ea.com/images/GRwJwZ17RfDveZX4N4L78/25beda9babb2d93a8ff7bb5487eb263b/f_60.png,11,Man Utd,https://drop-assets.ea.com/images/5xxJeUfFY6FEQZEJyJK35/990979becf88b88ecb6461dc441c2ebf/l11.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,62,0,68,0,69,0,70,0,74,0,87,0,72,0,76,0,79,0,62,0,70,0,77,0,77,0,76,0,77,0,65,0,58,0,6,0,10,0,16,0,8,0,13,0,55,0,83,0,79,0,65,0,62,0,72,0,62,0,75,0,70,0,78,0,65,0,77,0,67,0,78,0,62,0,81,0,73,0,45,0,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260815,857,79,Arnau,Martínez López,Arnau Martínez,4/25/2003 12:00:00 AM,182,2,3,1,LALIGA EA SPORTS,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p260815.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/260815.png?width=265,12,Right Midfielder,RM,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,110062,Girona FC,https://drop-assets.ea.com/images/40lM20ITshJSKsZtWMGQ8m/3f11cea65b14635cc29654b6ba13c0b6/l110062.png,false,3,RB,Right Back,defense,Defense,83,0,74,0,83,0,80,0,66,0,67,0,66,0,77,0,68,0,80,0,72,0,74,0,73,0,74,0,74,0,55,0,40,0,10,0,7,0,7,0,10,0,9,0,75,0,74,0,70,0,50,0,79,0,75,0,50,0,71,0,62,0,79,0,54,0,80,0,59,0,74,0,75,0,76,0,74,0,40,0,,,,,,,,,,,,,5,Center Back,CB,,,,,,,,,,,,,,,23,Right Wing,RW,,,,,,
73078,858,79,Kaishū,Sano,,12/30/2000 12:00:00 AM,176,2,3,1,Bundesliga,67,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p73078.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/73078.png?width=265,14,Center Midfielder,CM,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,0,Men's Football,163,Japan,https://drop-assets.ea.com/images/1aoxCwnRS4A6LGlyhrUllt/b5b0cd61a299b9996821c16cc324cc3b/f_163.png,169,1. FSV Mainz 05,https://drop-assets.ea.com/images/4QO9B5tBI7mcWhzDDO3b6N/f70a1fd45fb4a6dd80ceea61a3e91c4d/l169.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,76,0,78,0,79,0,92,0,65,0,77,0,78,0,75,0,76,0,53,0,45,0,78,0,79,0,76,0,76,0,43,0,45,0,7,0,11,0,7,0,8,0,8,0,74,0,86,0,74,0,51,0,79,0,67,0,49,0,75,0,64,0,78,0,51,0,77,0,65,0,67,0,81,0,77,0,67,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
